TIC ID,Sector,class,confidence
271999940,34,Eclipsing Binaries,0.9763065
98413654,48,Eclipsing Binaries,0.97630465
198408416,40,Eclipsing Binaries,0.9762972
303306367,38,Eclipsing Binaries,0.97627354
272758199,53,Eclipsing Binaries,0.97626811
377430444,51,Eclipsing Binaries,0.97626084
259388833,30,Eclipsing Binaries,0.97625774
334902406,53,Eclipsing Binaries,0.97625434
444038472,46,Eclipsing Binaries,0.97625107
198408416,55,Eclipsing Binaries,0.9762156
30488078,35,Eclipsing Binaries,0.97620416
100330572,41,Eclipsing Binaries,0.97616345
249035041,32,Eclipsing Binaries,0.97615743
302190527,42,Eclipsing Binaries,0.97615713
466865336,55,Eclipsing Binaries,0.97615379
58610416,37,Eclipsing Binaries,0.9761529
141000703,36,Eclipsing Binaries,0.97614872
371811873,37,Eclipsing Binaries,0.97613913
402675246,39,Eclipsing Binaries,0.97613347
234398964,44,Eclipsing Binaries,0.97613335
250352193,42,Eclipsing Binaries,0.97611392
33831424,37,Eclipsing Binaries,0.97609544
173045827,49,Eclipsing Binaries,0.97608477
192328418,35,Eclipsing Binaries,0.97607654
405432466,44,Eclipsing Binaries,0.97606498
7723517,32,Eclipsing Binaries,0.97606337
75207030,35,Eclipsing Binaries,0.976062953
360712037,38,Eclipsing Binaries,0.97604954
355125919,46,Eclipsing Binaries,0.97604412
179784903,38,Eclipsing Binaries,0.97603363
303539867,37,Eclipsing Binaries,0.97603059
954209072,49,Eclipsing Binaries,0.97599751
355125919,44,Eclipsing Binaries,0.97598922
117145101,55,Eclipsing Binaries,0.97598571
141123114,36,Eclipsing Binaries,0.97592586
377307150,49,Eclipsing Binaries,0.9759208
232535848,47,Eclipsing Binaries,0.97591329
147083749,28,Eclipsing Binaries,0.97590035
469016909,45,Eclipsing Binaries,0.97587979
198408416,51,Eclipsing Binaries,0.97587228
122613378,30,Eclipsing Binaries,0.97586071
125206917,42,Eclipsing Binaries,0.97585547
452479048,39,Eclipsing Binaries,0.97584814
66503407,34,Eclipsing Binaries,0.97581142
293379372,45,Eclipsing Binaries,0.97579557
75048532,36,Eclipsing Binaries,0.97579032
452645094,37,Eclipsing Binaries,0.97578442
15757714,43,Eclipsing Binaries,0.97575551
125580017,47,Eclipsing Binaries,0.97574449
70377281,45,Eclipsing Binaries,0.97573447
387337395,46,Eclipsing Binaries,0.97571862
242621724,38,Eclipsing Binaries,0.97571123
416721637,31,Eclipsing Binaries,0.97569478
294323529,33,Eclipsing Binaries,0.97569138
237209616,51,Eclipsing Binaries,0.97568613
303502327,43,Eclipsing Binaries,0.97567648
32761659,32,Eclipsing Binaries,0.97566628
231913022,29,Eclipsing Binaries,0.975631773
141000703,32,Eclipsing Binaries,0.97561377
293218490,35,Eclipsing Binaries,0.97560549
198419050,52,Eclipsing Binaries,0.9755525
13098251,29,Eclipsing Binaries,0.97555101
277995171,55,Eclipsing Binaries,0.97555065
101005022,34,Eclipsing Binaries,0.97554499
108464477,34,Eclipsing Binaries,0.97553796
159397467,41,Eclipsing Binaries,0.9755289
145031268,34,Eclipsing Binaries,0.97552127
237205154,47,Eclipsing Binaries,0.975516737
198408416,53,Eclipsing Binaries,0.97546864
326442531,28,Eclipsing Binaries,0.97545207
418721292,38,Eclipsing Binaries,0.97544211
58732360,42,Eclipsing Binaries,0.97543985
330997836,55,Eclipsing Binaries,0.97543281
100389539,34,Eclipsing Binaries,0.97542852
158794983,40,Eclipsing Binaries,0.9754191
101255979,42,Eclipsing Binaries,0.97540295
198419050,47,Eclipsing Binaries,0.97539866
351869495,41,Eclipsing Binaries,0.97536147
443911627,45,Eclipsing Binaries,0.97535545
813529012,35,Eclipsing Binaries,0.97535318
238230005,35,Eclipsing Binaries,0.97532266
141461327,34,Eclipsing Binaries,0.97530037
376847535,41,Eclipsing Binaries,0.97529262
142394656,48,Eclipsing Binaries,0.9752841
33831424,39,Eclipsing Binaries,0.97527415
351609872,52,Eclipsing Binaries,0.97524512
33831424,35,Eclipsing Binaries,0.97523844
66503407,33,Eclipsing Binaries,0.97523659
408688136,55,Eclipsing Binaries,0.97523379
66766563,46,Eclipsing Binaries,0.97520554
410420925,27,Eclipsing Binaries,0.97519583
331880248,43,Eclipsing Binaries,0.97518212
271999940,35,Eclipsing Binaries,0.97515726
276793666,39,Eclipsing Binaries,0.975152075
19391953,45,Eclipsing Binaries,0.97513944
303833577,41,Eclipsing Binaries,0.97513688
242946328,43,Eclipsing Binaries,0.975118637
347753814,46,Eclipsing Binaries,0.97510898
16034219,47,Eclipsing Binaries,0.97510117
257434940,43,Eclipsing Binaries,0.97510004
19909275,35,Eclipsing Binaries,0.97509843
237209616,53,Eclipsing Binaries,0.97509789
83608134,43,Eclipsing Binaries,0.97509098
84284286,39,Eclipsing Binaries,0.975080729
259388833,32,Eclipsing Binaries,0.97506261
209408136,31,Eclipsing Binaries,0.97506058
38467924,38,Eclipsing Binaries,0.97505414
158732403,33,Eclipsing Binaries,0.97503573
83605828,44,Eclipsing Binaries,0.9750343
298786408,40,Eclipsing Binaries,0.97502059
184025483,35,Eclipsing Binaries,0.97501922
393761712,44,Eclipsing Binaries,0.97501469
376936788,39,Eclipsing Binaries,0.97500277
293324034,45,Eclipsing Binaries,0.97499532
461349064,51,Eclipsing Binaries,0.97499317
435906163,32,Eclipsing Binaries,0.9749909
50710107,53,Eclipsing Binaries,0.97498012
376993642,47,Eclipsing Binaries,0.97496039
458857720,36,Eclipsing Binaries,0.97492868
376993642,48,Eclipsing Binaries,0.974918485
83541371,44,Eclipsing Binaries,0.97490621
141123114,34,Eclipsing Binaries,0.97487599
33065877,32,Eclipsing Binaries,0.97484845
272758199,54,Eclipsing Binaries,0.97484708
150442268,29,Eclipsing Binaries,0.97483081
387337395,44,Eclipsing Binaries,0.97483009
293324034,44,Eclipsing Binaries,0.97482151
45776948,36,Eclipsing Binaries,0.97481072
198419050,55,Eclipsing Binaries,0.97479612
141123114,37,Eclipsing Binaries,0.97478694
108940329,34,Eclipsing Binaries,0.97478342
17562321,52,Eclipsing Binaries,0.97476315
202442615,48,Eclipsing Binaries,0.97475159
370038910,32,Eclipsing Binaries,0.97474957
16288184,39,Eclipsing Binaries,0.97473949
405432466,43,Eclipsing Binaries,0.97473145
242946328,44,Eclipsing Binaries,0.97472453
148968781,48,Eclipsing Binaries,0.97469306
198419050,54,Eclipsing Binaries,0.9746815
376936788,28,Eclipsing Binaries,0.97465295
250956034,42,Eclipsing Binaries,0.97464591
100196036,27,Eclipsing Binaries,0.97464389
402325063,29,Eclipsing Binaries,0.97463697
38608972,36,Eclipsing Binaries,0.97462952
84212221,45,Eclipsing Binaries,0.97460008
8279593,48,Eclipsing Binaries,0.974593639
150442268,38,Eclipsing Binaries,0.9745841
99841783,47,Eclipsing Binaries,0.97457349
198419050,51,Eclipsing Binaries,0.97455466
395200830,40,Eclipsing Binaries,0.97455364
206384081,29,Eclipsing Binaries,0.97455329
38395910,43,Eclipsing Binaries,0.97454596
16187321,55,Eclipsing Binaries,0.97454381
142356990,34,Eclipsing Binaries,0.97453374
16284697,51,Eclipsing Binaries,0.97453314
24587351,32,Eclipsing Binaries,0.97451824
238230005,33,Eclipsing Binaries,0.97449195
393705081,51,Eclipsing Binaries,0.9744913
293412472,44,Eclipsing Binaries,0.97446364
243013712,42,Eclipsing Binaries,0.97443807
393641966,50,Eclipsing Binaries,0.97442913
100566492,27,Eclipsing Binaries,0.97441667
141000703,29,Eclipsing Binaries,0.97441149
198419050,41,Eclipsing Binaries,0.97439474
200781336,30,Eclipsing Binaries,0.974392
301624891,46,Eclipsing Binaries,0.97439063
70524163,30,Eclipsing Binaries,0.97438711
32940243,33,Eclipsing Binaries,0.97436363
272568264,51,Eclipsing Binaries,0.97435737
229581160,52,Eclipsing Binaries,0.97434956
355895373,47,Eclipsing Binaries,0.97431189
125699421,55,Eclipsing Binaries,0.97429454
397256341,37,Eclipsing Binaries,0.97428572
323878236,38,Eclipsing Binaries,0.97428507
237209616,40,Eclipsing Binaries,0.97426653
198419050,40,Eclipsing Binaries,0.97426379
158794983,54,Eclipsing Binaries,0.974262
159397467,40,Eclipsing Binaries,0.97425324
262573698,34,Eclipsing Binaries,0.97424656
66572840,31,Eclipsing Binaries,0.97423369
184318481,34,Eclipsing Binaries,0.97422636
303526026,44,Eclipsing Binaries,0.97418445
141811748,30,Eclipsing Binaries,0.97417825
68808155,43,Eclipsing Binaries,0.97413427
243202691,42,Eclipsing Binaries,0.97411776
141811748,32,Eclipsing Binaries,0.97409928
376925207,52,Eclipsing Binaries,0.97407544
452569041,55,Eclipsing Binaries,0.97407359
56813164,46,Eclipsing Binaries,0.97406715
301709298,27,Eclipsing Binaries,0.97406411
141123114,30,Eclipsing Binaries,0.97405696
232071189,28,Eclipsing Binaries,0.9740504
360412654,38,Eclipsing Binaries,0.97404838
4984497,33,Eclipsing Binaries,0.97403121
87933908,55,Eclipsing Binaries,0.97400099
376993642,53,Eclipsing Binaries,0.97399682
146602452,35,Eclipsing Binaries,0.97398311
16420040,34,Eclipsing Binaries,0.97397524
209462063,30,Eclipsing Binaries,0.97396809
134198986,34,Eclipsing Binaries,0.9739415
142394656,41,Eclipsing Binaries,0.97392029
9054318,42,Eclipsing Binaries,0.97390127
4610015,42,Eclipsing Binaries,0.9738974
394013574,52,Eclipsing Binaries,0.9738946
384352343,36,Eclipsing Binaries,0.97387052
343040066,39,Eclipsing Binaries,0.97385049
141186909,34,Eclipsing Binaries,0.97384167
271999940,29,Eclipsing Binaries,0.97381645
276793666,29,Eclipsing Binaries,0.97380888
261211978,38,Eclipsing Binaries,0.97380108
468991774,45,Eclipsing Binaries,0.97378463
53365065,35,Eclipsing Binaries,0.97377241
219496655,51,Eclipsing Binaries,0.97376603
71795293,33,Eclipsing Binaries,0.97376448
300522634,39,Eclipsing Binaries,0.97375172
141123114,38,Eclipsing Binaries,0.97374177
301877790,55,Eclipsing Binaries,0.97371745
343834897,39,Eclipsing Binaries,0.97371477
51129043,54,Eclipsing Binaries,0.97370243
141123114,32,Eclipsing Binaries,0.97368467
16115546,47,Eclipsing Binaries,0.97366029
243511152,38,Eclipsing Binaries,0.97365564
444038472,34,Eclipsing Binaries,0.97364998
184025483,34,Eclipsing Binaries,0.97364378
141123114,35,Eclipsing Binaries,0.97364038
75322126,42,Eclipsing Binaries,0.97360724
286627829,55,Eclipsing Binaries,0.97358996
49590068,42,Eclipsing Binaries,0.97358412
427593421,52,Eclipsing Binaries,0.9735806
264053843,53,Eclipsing Binaries,0.97354287
292476417,39,Eclipsing Binaries,0.97352773
331880248,44,Eclipsing Binaries,0.9735058
237104103,52,Eclipsing Binaries,0.97347993
351869495,55,Eclipsing Binaries,0.97347903
83106993,43,Eclipsing Binaries,0.9734413
158629367,55,Eclipsing Binaries,0.97342879
238188289,39,Eclipsing Binaries,0.97341961
150357404,36,Eclipsing Binaries,0.97340888
376993662,55,Eclipsing Binaries,0.97340155
318717335,43,Eclipsing Binaries,0.9733718
456862677,42,Eclipsing Binaries,0.97336447
334902406,51,Eclipsing Binaries,0.97334832
38467924,35,Eclipsing Binaries,0.97334552
298786408,41,Eclipsing Binaries,0.97333544
57364386,45,Eclipsing Binaries,0.97332835
175397787,29,Eclipsing Binaries,0.97332239
46299496,45,Eclipsing Binaries,0.9733088
262573698,35,Eclipsing Binaries,0.97330737
167759819,33,Eclipsing Binaries,0.97328883
307210383,39,Eclipsing Binaries,0.97326601
180286473,29,Eclipsing Binaries,0.97325718
167746485,32,Eclipsing Binaries,0.97323418
237209616,52,Eclipsing Binaries,0.9732151
12423815,29,Eclipsing Binaries,0.9732151
237205154,40,Eclipsing Binaries,0.97321451
360412654,39,Eclipsing Binaries,0.97321337
17562321,51,Eclipsing Binaries,0.97319722
351781589,52,Eclipsing Binaries,0.97318709
285007706,47,Eclipsing Binaries,0.97314894
419010653,29,Eclipsing Binaries,0.97311133
267751402,41,Eclipsing Binaries,0.97310311
98413654,45,Eclipsing Binaries,0.97310162
387373706,55,Eclipsing Binaries,0.97309607
370247818,27,Eclipsing Binaries,0.97308379
356022582,36,Eclipsing Binaries,0.9730795
50793924,32,Eclipsing Binaries,0.97303742
167251735,34,Eclipsing Binaries,0.97303653
5505793,35,Eclipsing Binaries,0.97301763
436724968,44,Eclipsing Binaries,0.97300875
68550042,54,Eclipsing Binaries,0.97300601
240026725,43,Eclipsing Binaries,0.97299802
318185073,46,Eclipsing Binaries,0.97299576
4164712,47,Eclipsing Binaries,0.97296822
392534720,40,Eclipsing Binaries,0.97294599
323641008,45,Eclipsing Binaries,0.97291541
251094939,31,Eclipsing Binaries,0.97289711
238188289,36,Eclipsing Binaries,0.97288752
167251735,27,Eclipsing Binaries,0.9728027
237209616,41,Eclipsing Binaries,0.97279906
141123114,33,Eclipsing Binaries,0.97277158
17432900,51,Eclipsing Binaries,0.97273594
237104103,53,Eclipsing Binaries,0.97272766
394080750,35,Eclipsing Binaries,0.97271371
396720367,31,Eclipsing Binaries,0.97270882
38608972,31,Eclipsing Binaries,0.9727015
228381868,29,Eclipsing Binaries,0.97269845
83096510,44,Eclipsing Binaries,0.97263306
413084104,38,Eclipsing Binaries,0.97262257
32925466,33,Eclipsing Binaries,0.97261149
370038910,27,Eclipsing Binaries,0.97260159
68392320,40,Eclipsing Binaries,0.97259551
377181078,38,Eclipsing Binaries,0.97258794
262573698,36,Eclipsing Binaries,0.97258037
134468012,34,Eclipsing Binaries,0.97257149
238188289,32,Eclipsing Binaries,0.97256732
268125683,31,Eclipsing Binaries,0.97253889
287627010,40,Eclipsing Binaries,0.97252774
347361290,43,Eclipsing Binaries,0.97251713
49535317,39,Eclipsing Binaries,0.97251219
393688527,35,Eclipsing Binaries,0.97248524
402129701,29,Eclipsing Binaries,0.97245795
293738717,53,Eclipsing Binaries,0.97245312
230394086,51,Eclipsing Binaries,0.97245061
237104103,47,Eclipsing Binaries,0.97243935
159080128,38,Eclipsing Binaries,0.97243899
220537358,28,Eclipsing Binaries,0.97243178
168145525,36,Eclipsing Binaries,0.97243148
360411228,38,Eclipsing Binaries,0.97242063
165325807,44,Eclipsing Binaries,0.97237295
203149549,47,Eclipsing Binaries,0.97236878
237104103,51,Eclipsing Binaries,0.97236687
279536501,31,Eclipsing Binaries,0.97236598
352510260,27,Eclipsing Binaries,0.97236449
106760906,36,Eclipsing Binaries,0.97236204
238188289,28,Eclipsing Binaries,0.97234929
229069456,29,Eclipsing Binaries,0.97233742
402365398,42,Eclipsing Binaries,0.97233409
121856754,38,Eclipsing Binaries,0.97232777
232071189,29,Eclipsing Binaries,0.9722901
141811748,39,Eclipsing Binaries,0.97228968
24480403,35,Eclipsing Binaries,0.97224313
24692894,28,Eclipsing Binaries,0.97224253
93415322,32,Eclipsing Binaries,0.97223645
119557418,33,Eclipsing Binaries,0.9722321
9054318,29,Eclipsing Binaries,0.97222745
142441071,40,Eclipsing Binaries,0.97222465
303502327,42,Eclipsing Binaries,0.97222304
444038472,44,Eclipsing Binaries,0.97219074
368604561,52,Eclipsing Binaries,0.97210407
113182611,34,Eclipsing Binaries,0.97210139
33831424,33,Eclipsing Binaries,0.97210103
272758199,49,Eclipsing Binaries,0.97210062
323641008,34,Eclipsing Binaries,0.97207886
141783031,34,Eclipsing Binaries,0.97207481
393745388,46,Eclipsing Binaries,0.97206634
150347500,40,Eclipsing Binaries,0.97205937
394255584,40,Eclipsing Binaries,0.97204798
91614687,44,Eclipsing Binaries,0.97197771
116608612,44,Eclipsing Binaries,0.97196692
150357404,34,Eclipsing Binaries,0.9719553
66716482,46,Eclipsing Binaries,0.9719516
198384855,47,Eclipsing Binaries,0.97194743
376847535,47,Eclipsing Binaries,0.97193956
418721292,39,Eclipsing Binaries,0.97191328
118195197,39,Eclipsing Binaries,0.97190958
275575743,40,Eclipsing Binaries,0.97189122
68755821,54,Eclipsing Binaries,0.97187841
237209616,54,Eclipsing Binaries,0.97186893
336006032,51,Eclipsing Binaries,0.97184902
253937714,38,Eclipsing Binaries,0.97184473
235279246,33,Eclipsing Binaries,0.97183901
198419050,53,Eclipsing Binaries,0.97181779
8262645,48,Eclipsing Binaries,0.97181714
89096651,31,Eclipsing Binaries,0.97180462
141186909,29,Eclipsing Binaries,0.97179824
40457215,55,Eclipsing Binaries,0.9717738
36105340,33,Eclipsing Binaries,0.97176254
1980962304,51,Eclipsing Binaries,0.97175914
299317990,33,Eclipsing Binaries,0.97174656
125580017,53,Eclipsing Binaries,0.97171563
134468012,33,Eclipsing Binaries,0.97170222
158273850,55,Eclipsing Binaries,0.97170097
21581027,45,Eclipsing Binaries,0.97169346
376925207,40,Eclipsing Binaries,0.97166181
310169661,50,Eclipsing Binaries,0.97165698
288878839,53,Eclipsing Binaries,0.971651196
268535221,30,Eclipsing Binaries,0.97164118
420574964,52,Eclipsing Binaries,0.97163051
813529012,36,Eclipsing Binaries,0.97162545
91928718,45,Eclipsing Binaries,0.97161657
141123114,39,Eclipsing Binaries,0.97161394
100603766,27,Eclipsing Binaries,0.97161126
206538272,28,Eclipsing Binaries,0.97160792
113032745,34,Eclipsing Binaries,0.97160518
66514644,34,Eclipsing Binaries,0.97158313
271999940,27,Eclipsing Binaries,0.97158247
147083749,27,Eclipsing Binaries,0.97158056
150975269,43,Eclipsing Binaries,0.97157043
4346871,36,Eclipsing Binaries,0.97151351
198384855,50,Eclipsing Binaries,0.97151148
176002250,51,Eclipsing Binaries,0.9714787
452749710,32,Eclipsing Binaries,0.97147155
210709580,38,Eclipsing Binaries,0.97146654
152539287,32,Eclipsing Binaries,0.97146231
16420040,46,Eclipsing Binaries,0.97143358
24461485,32,Eclipsing Binaries,0.97142076
444004313,34,Eclipsing Binaries,0.97141582
409384217,34,Eclipsing Binaries,0.9714039
410418820,39,Eclipsing Binaries,0.97139221
25118854,28,Eclipsing Binaries,0.97138566
61089040,27,Eclipsing Binaries,0.97135252
21288949,45,Eclipsing Binaries,0.9713499
117392209,55,Eclipsing Binaries,0.97132438
40457215,41,Eclipsing Binaries,0.97130865
444152736,42,Eclipsing Binaries,0.97130662
180759422,40,Eclipsing Binaries,0.97128063
250958181,42,Eclipsing Binaries,0.9712615
237104103,48,Eclipsing Binaries,0.97125131
259270495,53,Eclipsing Binaries,0.9712441
358390619,43,Eclipsing Binaries,0.97123575
460946673,37,Eclipsing Binaries,0.97122675
176070624,42,Eclipsing Binaries,0.97121632
38608972,35,Eclipsing Binaries,0.97120678
311952339,54,Eclipsing Binaries,0.97120452
233684437,50,Eclipsing Binaries,0.971202016
141811748,31,Eclipsing Binaries,0.97119528
234387434,45,Eclipsing Binaries,0.97118413
237205154,49,Eclipsing Binaries,0.97118336
125998301,55,Eclipsing Binaries,0.97116828
303306367,36,Eclipsing Binaries,0.97116649
289936047,28,Eclipsing Binaries,0.97116226
200657815,28,Eclipsing Binaries,0.97113651
281803169,33,Eclipsing Binaries,0.97113276
271999940,30,Eclipsing Binaries,0.9711293
376847535,49,Eclipsing Binaries,0.97111166
335378221,36,Eclipsing Binaries,0.97109902
154237222,34,Eclipsing Binaries,0.97107524
349161254,37,Eclipsing Binaries,0.97105062
452821590,34,Eclipsing Binaries,0.97104824
153734545,34,Eclipsing Binaries,0.97104633
165494144,37,Eclipsing Binaries,0.97102511
429993062,44,Eclipsing Binaries,0.97102439
376847535,51,Eclipsing Binaries,0.97100645
377181078,37,Eclipsing Binaries,0.97097731
38215399,47,Eclipsing Binaries,0.97097147
401838759,29,Eclipsing Binaries,0.97093135
197983399,28,Eclipsing Binaries,0.970914245
275575743,41,Eclipsing Binaries,0.97089797
24461485,33,Eclipsing Binaries,0.97086877
469392945,41,Eclipsing Binaries,0.97086841
33406966,36,Eclipsing Binaries,0.97086626
259862740,29,Eclipsing Binaries,0.97085077
100264497,27,Eclipsing Binaries,0.97083819
197808424,29,Eclipsing Binaries,0.970829785
134468012,35,Eclipsing Binaries,0.97082233
237615573,33,Eclipsing Binaries,0.9708181
202442615,50,Eclipsing Binaries,0.97080201
148968781,47,Eclipsing Binaries,0.970796764
167759819,32,Eclipsing Binaries,0.97078598
229043374,28,Eclipsing Binaries,0.97077203
391922670,37,Eclipsing Binaries,0.97076482
31813305,35,Eclipsing Binaries,0.97074538
220537358,29,Eclipsing Binaries,0.97073621
348843066,39,Eclipsing Binaries,0.97072911
181474047,35,Eclipsing Binaries,0.97071552
82121994,35,Eclipsing Binaries,0.97070616
233576902,41,Eclipsing Binaries,0.97069842
75207030,36,Eclipsing Binaries,0.97069544
1980962304,41,Eclipsing Binaries,0.97069037
33004581,32,Eclipsing Binaries,0.97069013
126313031,45,Eclipsing Binaries,0.9706744
33552859,32,Eclipsing Binaries,0.97066069
458857720,37,Eclipsing Binaries,0.97061646
301289516,42,Eclipsing Binaries,0.97060847
377307150,50,Eclipsing Binaries,0.97060418
198384855,54,Eclipsing Binaries,0.970604
444037850,46,Eclipsing Binaries,0.97060221
323641008,46,Eclipsing Binaries,0.97059321
68392320,53,Eclipsing Binaries,0.97056639
394013574,53,Eclipsing Binaries,0.97056639
83771935,54,Eclipsing Binaries,0.97055268
16327581,46,Eclipsing Binaries,0.97050643
38608972,39,Eclipsing Binaries,0.97050279
206384081,28,Eclipsing Binaries,0.97050166
49043968,36,Eclipsing Binaries,0.97047049
85241470,47,Eclipsing Binaries,0.97043604
217813958,39,Eclipsing Binaries,0.9704352
99834717,41,Eclipsing Binaries,0.97042364
133493449,35,Eclipsing Binaries,0.97041458
420574964,53,Eclipsing Binaries,0.97038716
377202282,52,Eclipsing Binaries,0.970371485
42207371,41,Eclipsing Binaries,0.97036034
150410449,50,Eclipsing Binaries,0.97034484
66514644,33,Eclipsing Binaries,0.97031188
68411074,34,Eclipsing Binaries,0.97031027
91614687,45,Eclipsing Binaries,0.97029066
58610522,37,Eclipsing Binaries,0.970283031
323641008,44,Eclipsing Binaries,0.97028267
142513039,38,Eclipsing Binaries,0.97026503
192931939,35,Eclipsing Binaries,0.97025621
257469111,42,Eclipsing Binaries,0.97025114
17303250,48,Eclipsing Binaries,0.9702304
418636774,38,Eclipsing Binaries,0.97022074
297722743,39,Eclipsing Binaries,0.97020972
229581160,40,Eclipsing Binaries,0.97019279
323708781,54,Eclipsing Binaries,0.97018874
79222623,27,Eclipsing Binaries,0.97018009
251139624,33,Eclipsing Binaries,0.97017306
109518927,41,Eclipsing Binaries,0.97014487
234387434,44,Eclipsing Binaries,0.9701339
234330672,27,Eclipsing Binaries,0.97012949
220537358,30,Eclipsing Binaries,0.97011852
318170024,38,Eclipsing Binaries,0.97011155
134198986,35,Eclipsing Binaries,0.97008902
197808424,31,Eclipsing Binaries,0.97005546
99867688,41,Eclipsing Binaries,0.97003448
33840782,34,Eclipsing Binaries,0.97002977
21581027,46,Eclipsing Binaries,0.97002709
443911627,46,Eclipsing Binaries,0.97002542
4384015,42,Eclipsing Binaries,0.97001004
289736404,35,Eclipsing Binaries,0.9700098
243247806,48,Eclipsing Binaries,0.96998268
47391523,45,Eclipsing Binaries,0.96998054
153935773,47,Eclipsing Binaries,0.9699803
309761751,49,Eclipsing Binaries,0.96997446
167663377,38,Eclipsing Binaries,0.96996957
229581160,48,Eclipsing Binaries,0.96996921
268125683,43,Eclipsing Binaries,0.96994972
38608972,32,Eclipsing Binaries,0.96989518
21288949,46,Eclipsing Binaries,0.96989393
83541371,43,Eclipsing Binaries,0.96988869
99841783,41,Eclipsing Binaries,0.96988499
160061594,38,Eclipsing Binaries,0.96987826
74990459,45,Eclipsing Binaries,0.96987402
159180123,54,Eclipsing Binaries,0.96986896
83106993,45,Eclipsing Binaries,0.96986818
142242021,30,Eclipsing Binaries,0.96986437
276733713,39,Eclipsing Binaries,0.96984285
130158363,47,Eclipsing Binaries,0.96983933
439842788,55,Eclipsing Binaries,0.969827
99869022,48,Eclipsing Binaries,0.96979797
439842788,42,Eclipsing Binaries,0.96979195
353360301,44,Eclipsing Binaries,0.96978903
198419050,50,Eclipsing Binaries,0.9697656
77852538,36,Eclipsing Binaries,0.96975851
301795154,28,Eclipsing Binaries,0.96974117
158629367,40,Eclipsing Binaries,0.96972936
259869165,47,Eclipsing Binaries,0.96972042
142472419,53,Eclipsing Binaries,0.96970928
33831424,30,Eclipsing Binaries,0.96970123
316277119,47,Eclipsing Binaries,0.96968395
158629367,41,Eclipsing Binaries,0.96967465
376847535,52,Eclipsing Binaries,0.96966738
115286241,50,Eclipsing Binaries,0.96964407
234330672,29,Eclipsing Binaries,0.96963096
453054355,46,Eclipsing Binaries,0.96962857
130948035,37,Eclipsing Binaries,0.96962243
376925207,47,Eclipsing Binaries,0.96959937
309761751,50,Eclipsing Binaries,0.96958637
258354968,47,Eclipsing Binaries,0.96958625
158794983,41,Eclipsing Binaries,0.96957737
303502327,31,Eclipsing Binaries,0.96957612
443911627,44,Eclipsing Binaries,0.96956515
38403151,31,Eclipsing Binaries,0.96954733
456938870,42,Eclipsing Binaries,0.96954376
159070887,40,Eclipsing Binaries,0.96953684
443900773,34,Eclipsing Binaries,0.96951813
238188289,29,Eclipsing Binaries,0.96948695
200807654,31,Eclipsing Binaries,0.96947807
352312163,27,Eclipsing Binaries,0.96947449
248338152,55,Eclipsing Binaries,0.96945971
33490313,30,Eclipsing Binaries,0.9694463
175482273,29,Eclipsing Binaries,0.9693951
452645094,39,Eclipsing Binaries,0.96937871
278709610,28,Eclipsing Binaries,0.96936458
351556896,27,Eclipsing Binaries,0.96930456
376993642,54,Eclipsing Binaries,0.96929014
200805484,30,Eclipsing Binaries,0.96927959
34720876,27,Eclipsing Binaries,0.96923214
75067462,44,Eclipsing Binaries,0.96918786
354008657,48,Eclipsing Binaries,0.96918339
33004581,33,Eclipsing Binaries,0.96913338
99903074,48,Eclipsing Binaries,0.969121277
30100096,37,Eclipsing Binaries,0.9691003
92025383,49,Eclipsing Binaries,0.96904325
360462284,39,Eclipsing Binaries,0.96903932
73876957,40,Eclipsing Binaries,0.96903855
343617743,38,Eclipsing Binaries,0.96903104
198384855,51,Eclipsing Binaries,0.96902126
2051450909,52,Eclipsing Binaries,0.96900988
376784620,46,Eclipsing Binaries,0.96898478
125629717,55,Eclipsing Binaries,0.96896005
404528808,50,Eclipsing Binaries,0.96893793
435584547,55,Eclipsing Binaries,0.96892315
393761712,46,Eclipsing Binaries,0.96891564
437320573,37,Eclipsing Binaries,0.96891218
259377017,32,Eclipsing Binaries,0.96888149
343340516,39,Eclipsing Binaries,0.96887445
452569041,41,Eclipsing Binaries,0.96887434
8622491,52,Eclipsing Binaries,0.96886194
91553772,45,Eclipsing Binaries,0.96883953
302823795,43,Eclipsing Binaries,0.96883649
24845300,55,Eclipsing Binaries,0.96883106
2143663,45,Eclipsing Binaries,0.96882546
259574777,32,Eclipsing Binaries,0.96882141
376925207,51,Eclipsing Binaries,0.96880889
124246762,33,Eclipsing Binaries,0.96879375
233684437,51,Eclipsing Binaries,0.96877408
376925207,55,Eclipsing Binaries,0.968741775
141811748,27,Eclipsing Binaries,0.96873468
335439998,36,Eclipsing Binaries,0.96873415
371241950,36,Eclipsing Binaries,0.96868271
312234928,45,Eclipsing Binaries,0.96865761
277995171,54,Eclipsing Binaries,0.968641102
310364195,49,Eclipsing Binaries,0.96863794
94037079,34,Eclipsing Binaries,0.96860909
359897566,38,Eclipsing Binaries,0.968578696
83605828,43,Eclipsing Binaries,0.96854913
21288949,44,Eclipsing Binaries,0.96854275
316775995,40,Eclipsing Binaries,0.96850932
141811748,35,Eclipsing Binaries,0.96849793
304024196,36,Eclipsing Binaries,0.96847576
275575743,55,Eclipsing Binaries,0.96847445
307210383,35,Eclipsing Binaries,0.96846104
468991774,44,Eclipsing Binaries,0.9684605
142197564,34,Eclipsing Binaries,0.96845698
33840782,27,Eclipsing Binaries,0.9684552
435584547,41,Eclipsing Binaries,0.96844238
